backend_step_index,log_w,log_n,log_q,s,residual_norm,converged,newton_iterations,continuation_status,step_size,loca_continuation_mode,lambda1_real,lambda1_imag,lambda2_real,lambda2_imag,lambda3_real,lambda3_imag,eigenvalue_regime,stability_classification,eigenvalue_source,jacobian_coordinate_system,physical_jacobian_11,physical_jacobian_12,physical_jacobian_13,physical_jacobian_21,physical_jacobian_22,physical_jacobian_23,physical_jacobian_31,physical_jacobian_32,physical_jacobian_33
638,-9.86397871560715345e-01,1.17234855384944083e+01,-1.05749132048312706e+01,1.45292002194809378e+00,2.26899571950557500e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,2.98868284086805606e-04,1.65310330143027782e-02,2.98868284086805606e-04,-1.65310330143027782e-02,-7.21319027031611451e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.22567294558274884e-04,-6.01572295462170616e+06,8.76190064177768654e+04,1.07215000004350941e-12,-5.17996893347357455e-03,2.19158179710196201e-07,-2.88900416922480564e-09,-6.97894382210302755e+00,-8.12917474110650502e-04
639,-9.76030309510587557e-01,1.17337968040231715e+01,-1.05645568976588073e+01,1.45294723198721698e+00,8.37417335381354258e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,2.96920014119239194e-04,1.66122518983827655e-02,2.96920014119239194e-04,-1.66122518983827655e-02,-7.21789049268348193e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.22585989141792280e-04,-6.01563263594975136e+06,8.85298015440034796e+04,1.07223049923024205e-12,-5.18012445331758609e-03,2.21432993408058886e-07,-2.88922110978900676e-09,-6.97915352402965183e+00,-8.21340021985618018e-04
640,-9.65662747460459769e-01,1.17441079349447044e+01,-1.05542006989432249e+01,1.45297444171802792e+00,1.60706249214918940e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,2.94915663060940116e-04,1.66939011597563997e-02,2.94915663060940116e-04,-1.66939011597563997e-02,-7.22256582234075996e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.22604695140894842e-04,-6.01554226619764231e+06,8.94500538580090360e+04,1.07231103020251862e-12,-5.18028011885206599e-03,2.23731391006155252e-07,-2.88943807943619703e-09,-6.97936308064459698e+00,-8.29849682225918895e-04
641,-9.55295185410332870e-01,1.17544190658662373e+01,-1.05438445002276424e+01,1.45300165144883886e+00,9.76044952261457587e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,2.92854751543755124e-04,1.67759839709856369e-02,2.92854751543755124e-04,-1.67759839709856369e-02,-7.22721620611172823e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.22623401702031114e-04,-6.01545189780311100e+06,9.03798720391764218e+04,1.07239156528840861e-12,-5.18043579373750167e-03,2.26053645173401888e-07,-2.88965505495028823e-09,-6.97957261836740539e+00,-8.38447507584682812e-04
642,-9.44927623360205082e-01,1.17647303479826206e+01,-1.05334881872516046e+01,1.45302886151269095e+00,7.36295456093960806e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,2.90736791183552907e-04,1.68585035776399883e-02,2.90736791183552907e-04,-1.68585035776399883e-02,-7.23184154398508802e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.22642093493945298e-04,-6.01536160482405219e+06,9.13193670817093371e+04,1.07247206527126160e-12,-5.18059128567978540e-03,2.28400035253559976e-07,-2.88987200287731745e-09,-6.97978231419284878e+00,-8.47134582444248577e-04
643,-9.34560061310077295e-01,1.17750416300990040e+01,-1.05231318742755668e+01,1.45305607157654304e+00,8.43852669331602201e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,2.88561369127536809e-04,1.69414614409907870e-02,2.88561369127536809e-04,-1.69414614409907870e-02,-7.23644197336416849e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.22660785847006207e-04,-6.01527131320030615e+06,9.22686281364641181e+04,1.07255256936229357e-12,-5.18074678696158874e-03,2.30770780377426862e-07,-2.89008895666622247e-09,-6.97999199113805791e+00,-8.55911662300492225e-04
644,-9.24192499259950395e-01,1.17853527776039577e+01,-1.05127756697580281e+01,1.45308328133207598e+00,2.43350129489306150e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,2.86328071358712532e-04,1.70248590585082259e-02,2.86328071358712532e-04,-1.70248590585082259e-02,-7.24101758776754968e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.22679489617826215e-04,-6.01518097049365100e+06,9.32277457964910573e+04,1.07263310524929606e-12,-5.18090243396007039e-03,2.33166103991234498e-07,-2.89030593954696003e-09,-6.98020152275219807e+00,-8.64779521472228878e-04
645,-9.13824937209822608e-01,1.17956639251089115e+01,-1.05024194652404894e+01,1.45311049108760892e+00,9.82350374944042746e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,2.84036398611322866e-04,1.71086996662579809e-02,2.84036398611322866e-04,-1.71086996662579809e-02,-7.24556833852376108e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.22698193950478704e-04,-6.01509062914384156e+06,9.41968333314835036e+04,1.07271364524917889e-12,-5.18105809030615806e-03,2.35586290264023368e-07,-2.89052292829355047e-09,-6.98041103548096675e+00,-8.73739257044480215e-04
646,-9.03457375159694820e-01,1.18059752238045288e+01,-1.04920631464641101e+01,1.45313770117617680e+00,3.69502193614269814e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,2.81685841816287520e-04,1.71929865748742805e-02,2.81685841816287520e-04,-1.71929865748742805e-02,-7.25009412989796598e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.22716883512933867e-04,-6.01500036319916788e+06,9.51760064232571167e+04,1.07279415013617167e-12,-5.18121356369621953e-03,2.38031630319615261e-07,-2.89073988944391668e-09,-6.98062070632710530e+00,-8.82791999056229413e-04
647,-8.93089813109567032e-01,1.18162865225001461e+01,-1.04817068276877308e+01,1.45316491126474467e+00,8.50780808112875214e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,2.79275975968524583e-04,1.72777212721387553e-02,2.79275975968524583e-04,-1.72777212721387553e-02,-7.25459510679450637e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.22735573636334309e-04,-6.01491009860907774e+06,9.61653579882314225e+04,1.07287465913060975e-12,-5.18136904642245086e-03,2.40502352531279630e-07,-2.89095685645511189e-09,-6.98083035829978282e+00,-8.91938534798676803e-04
648,-8.82722251059440133e-01,1.18265976865801399e+01,-1.04713506173714741e+01,1.45319212104498674e+00,2.30563240178324783e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,2.76806374373068237e-04,1.73629052827870348e-02,2.76806374373068237e-04,-1.73629052827870348e-02,-7.25907136998779016e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.22754275179663989e-04,-6.01481978293334134e+06,9.71649824454644113e+04,1.07295519993143727e-12,-5.18152467489151666e-03,2.42998689768126112e-07,-2.89117385256697640e-09,-6.98103986492203887e+00,-9.01179671170468811e-04
649,-8.72354689009312345e-01,1.18369088506601337e+01,-1.04609944070552174e+01,1.45321933082522881e+00,9.89150569037413434e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,2.74276516863062713e-04,1.74485419075780836e-02,2.74276516863062713e-04,-1.74485419075780836e-02,-7.26352287517099959e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.22772977284624597e-04,-6.01472946861372329e+06,9.81749978488385532e+04,1.07303574484441206e-12,-5.18168031270483873e-03,2.45520938184364508e-07,-2.89139085454364907e-09,-6.98124935266569846e+00,-9.10516551455417891e-04
650,-8.61987126959184558e-01,1.18472201659266076e+01,-1.04506380824817260e+01,1.45324654093849936e+00,1.36415033061279801e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,2.71685872652854734e-04,1.75346345234351081e-02,2.71685872652854734e-04,-1.75346345234351081e-02,-7.26794953074495504e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.22791664618415675e-04,-6.01463922968889680e+06,9.91955247657488217e+04,1.07311625463465039e-12,-5.18183576754929417e-03,2.48069401180664632e-07,-2.89160782891493731e-09,-6.98145899854142193e+00,-9.19950353271541685e-04
651,-8.51619564909057658e-01,1.18575314811930816e+01,-1.04402817579082345e+01,1.45327375105176992e+00,8.58236560847904568e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,2.69034003834085853e-04,1.76211846450315852e-02,2.69034003834085853e-04,-1.76211846450315852e-02,-7.27235148895122308e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.22810352512951238e-04,-6.01454899211792462e+06,1.00226660037239591e+05,1.07319676853160075e-12,-5.18199123172657494e-03,2.50644316762606115e-07,-2.89182480914600940e-09,-6.98166862555044698e+00,-9.29481897043521943e-04
652,-8.41252002858929870e-01,1.18678426618397381e+01,-1.04299255417964929e+01,1.45330096085670823e+00,6.87775453214810617e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,2.66320470265029620e-04,1.77081938247700132e-02,2.66320470265029620e-04,-1.77081938247700132e-02,-7.27672885765316257e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.22829051829584118e-04,-6.01445870345857926e+06,1.01268502069972339e+05,1.07327731424535767e-12,-5.18214684167282724e-03,2.53245927619557501e-07,-2.89204181848658757e-09,-6.98187810718972468e+00,-9.39112023620691100e-04
653,-8.30884440808802083e-01,1.18781538424863946e+01,-1.04195693256847512e+01,1.45332817066164655e+00,9.96481665618418945e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,2.63544729827761264e-04,1.77956654293214347e-02,2.63544729827761264e-04,-1.77956654293214347e-02,-7.28108159675434474e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.22847751707647024e-04,-6.01436841615462024e+06,1.02321173904085095e+05,1.07335786407053019e-12,-5.18230246095999127e-03,2.55874542396402353e-07,-2.89225883369092917e-09,-6.98208756995716850e+00,-9.48841924431176212e-04
654,-8.20516878758674295e-01,1.18884651743153551e+01,-1.04092129953173789e+01,1.45335538079960669e+00,6.70884565834752355e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,2.60706228941115069e-04,1.78836029031521800e-02,2.60706228941115069e-04,-1.78836029031521800e-02,-7.28540961863659645e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.22866436813566352e-04,-6.01427820423512347e+06,1.03384801198879883e+05,1.07343837876311399e-12,-5.18245789726543005e-03,2.58530477288396940e-07,-2.89247582128072159e-09,-6.98229719087138356e+00,-9.58672826675365138e-04
655,-8.10149316708547396e-01,1.18987765061443156e+01,-1.03988566649500065e+01,1.45338259093756683e+00,8.66256580579965827e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,2.57804516006220757e-04,1.79720077882237310e-02,2.57804516006220757e-04,-1.79720077882237310e-02,-7.28971308269871568e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.22885122480029154e-04,-6.01418799366875086e+06,1.04459484885808139e+05,1.07351889756167777e-12,-5.18261334290035132e-03,2.61213980339713131e-07,-2.89269281472925313e-09,-6.98250679292565746e+00,-9.68605585305897811e-04
656,-7.99781754658419608e-01,1.19090877033492646e+01,-1.03885004430460075e+01,1.45340980076718829e+00,6.52150943142632554e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,2.54839136628941428e-04,1.80608816650210148e-02,2.54839136628941428e-04,-1.80608816650210148e-02,-7.29399210371038491e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.22903819570759846e-04,-6.01409773201127257e+06,1.05545327527546688e+05,1.07359944818747186e-12,-5.18276893433040550e-03,2.63925304474118560e-07,-2.89290983729613332e-09,-6.98271624959083770e+00,-9.78641076551337898e-04
657,-7.89414192608291820e-01,1.19193989740742712e+01,-1.03781441647387336e+01,1.45343701076023324e+00,7.21336395152421743e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,2.51809496932025884e-04,1.81502284504156987e-02,2.51809496932025884e-04,-1.81502284504156987e-02,-7.29824658936223825e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.22922510114433045e-04,-6.01400750602193829e+06,1.06642463984641261e+05,1.07367998473948294e-12,-5.18292444591604475e-03,2.66664789437664241e-07,-2.89312685026143803e-09,-6.98292576959114353e+00,-9.88780639467711723e-04
658,-7.79046630558164921e-01,1.19297102447992778e+01,-1.03677878864314597e+01,1.45346422075327819e+00,1.41608367549213266e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,2.48715106318008264e-04,1.82400501966789794e-02,2.48715106318008264e-04,-1.82400501966789794e-02,-7.30247663653976666e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.22941201218925648e-04,-6.01391728138620965e+06,1.07751005100129449e+05,1.07376052539967562e-12,-5.18307996683395420e-03,2.69432709635493699e-07,-2.89334386908714491e-09,-6.98313527073194606e+00,-9.99025255850861504e-04
659,-7.68679068508037133e-01,1.19400215155242844e+01,-1.03574316081241857e+01,1.45349143074632314e+00,4.24922566039363496e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,2.45555441746383128e-04,1.83303494461324913e-02,2.45555441746383128e-04,-1.83303494461324913e-02,-7.30668228758281357e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.22959892884254024e-04,-6.01382705810406990e+06,1.08871069424654692e+05,1.07384107016829972e-12,-5.18323549708413038e-03,2.72229360218906987e-07,-2.89356089377337846e-09,-6.98334475301418589e+00,-1.00937601412167278e-03
660,-7.58311506457909346e-01,1.19503327862492910e+01,-1.03470753298169118e+01,1.45351864073936810e+00,8.50043989646304454e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,2.42329975193294501e-04,1.84211287532970378e-02,2.42329975193294501e-04,-1.84211287532970378e-02,-7.31086358614125784e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.22978585110435632e-04,-6.01373683617549669e+06,1.10002776741186506e+05,1.07392161904560585e-12,-5.18339103666657329e-03,2.75055039402808245e-07,-2.89377792432026730e-09,-6.98355421643880803e+00,-1.01983401397764744e-03
661,-7.47943944407781558e-01,1.19606440983491478e+01,-1.03367190370370281e+01,1.45354585079408838e+00,1.79101065017817185e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,2.39038164912448725e-04,1.85123908060313321e-02,2.39038164912448725e-04,-1.85123908060313321e-02,-7.31502045755113867e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.22997266724138353e-04,-6.01364666952732857e+06,1.11146250683095437e+05,1.07400214321180097e-12,-5.18354644595606096e-03,2.77910057503757308e-07,-2.89399493516982847e-09,-6.98376378720904079e+00,-1.03040041504604213e-03
662,-7.37576382357654659e-01,1.19709554104490046e+01,-1.03263627442571444e+01,1.45357306084880866e+00,7.08824720710258218e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,2.35679480761200304e-04,1.86041380637025806e-02,2.35679480761200304e-04,-1.86041380637025806e-02,-7.31915306739047439e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.23015948898057227e-04,-6.01355650423106551e+06,1.12301610985463267e+05,1.07408267148284715e-12,-5.18370186456946439e-03,2.80794710140307462e-07,-2.89421195187641732e-09,-6.98397333913099239e+00,-1.04107629240056052e-03
663,-7.27208820307526871e-01,1.19812666853041758e+01,-1.03160064645054455e+01,1.45360027084800980e+00,2.78185653450317618e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,2.32253387748028103e-04,1.86963730075374313e-02,2.32253387748028103e-04,-1.86963730075374313e-02,-7.32326157107395480e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.23034641690688390e-04,-6.01346629174498934e+06,1.13468978812246554e+05,1.07416322980573315e-12,-5.18385741820027654e-03,2.83709296636782301e-07,-2.89442899745020707e-09,-6.98418275859579740e+00,-1.05186273568693063e-03
664,-7.16841258257399083e-01,1.19915779601593471e+01,-1.03056501847537465e+01,1.45362748084721094e+00,8.50984147518885501e-11,true,0,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,2.28759329453024143e-04,1.87890983504060208e-02,2.28759329453024143e-04,-1.87890983504060208e-02,-7.32734590969541608e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.23053335044172893e-04,-6.01337608061223850e+06,1.14648481350464965e+05,1.07424379223786865e-12,-5.18401298116252102e-03,2.86654135891373435e-07,-2.89464604888477205e-09,-6.98439215920749934e+00,-1.06276093458266500e-03
665,-7.06473696207272184e-01,1.20018892887986937e+01,-1.02952938861888583e+01,1.45365469092658528e+00,1.81300560098915225e-17,true,1,converged,1.03675620501275344e-02,natural_parameter_predictor_corrector,2.25196739012678299e-04,1.88823168696400923e-02,2.25196739012678299e-04,-1.88823168696400923e-02,-7.33140597709030454e-03,0.00000000000000000e+00,complex_pair,unstable,teuchos_lapack_geev,physical_ode_state,-6.23072014432232008e-04,-6.01328594092963543e+06,1.15840248269314514e+05,1.07432432130425081e-12,-5.18416837193168799e-03,2.89629554122106950e-07,-2.89486307294643585e-09,-6.98460170504034839e+00,-1.07377211270102534e-03
